image_ids,splits
47281,train2014
191616,train2014
191615,train2014
57641,train2014
194223,train2014
99165,train2014
549017,train2014
537689,train2014
297868,train2014
198537,train2014
210472,train2014
549011,train2014
480687,train2014
297866,train2014
537684,train2014
537687,train2014
107586,train2014
58801,train2014
473411,train2014
476426,train2014
566607,train2014
18402,train2014
446832,train2014
566600,train2014
569538,train2014
264128,train2014
223992,train2014
534130,train2014
534131,train2014
569530,train2014
30175,train2014
295428,train2014
569536,train2014
147250,train2014
107633,train2014
537532,train2014
107630,train2014
478778,train2014
113879,train2014
24036,train2014
271298,train2014
24032,train2014
531568,train2014
428991,train2014
378905,train2014
181503,train2014
487486,train2014
272924,train2014
222026,train2014
487489,train2014
346109,train2014
222027,train2014
227069,train2014
164348,train2014
222024,train2014
64557,train2014
146959,train2014
91137,train2014
271747,train2014
327896,train2014
246087,train2014
437620,train2014
309400,train2014
298777,train2014
189864,train2014
197754,train2014
321057,train2014
222029,train2014
488683,train2014
445565,train2014
211703,train2014
246924,train2014
157377,train2014
575323,train2014
313596,train2014
157371,train2014
137564,train2014
258248,train2014
196197,train2014
249226,train2014
482209,train2014
263479,train2014
562611,train2014
565641,train2014
4376,train2014
108259,train2014
526701,train2014
472432,train2014
403144,train2014
472436,train2014
403143,train2014
553366,train2014
547130,train2014
225191,train2014
532933,train2014
330923,train2014
229678,train2014
79367,train2014
234236,train2014
397058,train2014
232963,train2014
172537,train2014
330766,train2014
375590,train2014
72866,train2014
330768,train2014
455882,train2014
147609,train2014
272211,train2014
422782,train2014
272217,train2014
132422,train2014
299426,train2014
144552,train2014
450026,train2014
339576,train2014
339575,train2014
435665,train2014
91541,train2014
91546,train2014
91547,train2014
91544,train2014
338224,train2014
214430,train2014
145606,train2014
240762,train2014
248579,train2014
101675,train2014
188029,train2014
188026,train2014
337087,train2014
109125,train2014
216682,train2014
76816,train2014
254743,train2014
559040,train2014
140073,train2014
140074,train2014
511075,train2014
552093,train2014
552092,train2014
439527,train2014
405663,train2014
405662,train2014
248682,train2014
515796,train2014
311516,train2014
276829,train2014
43966,train2014
420874,train2014
392269,train2014
140387,train2014
439784,train2014
525944,train2014
74415,train2014
139469,train2014
373291,train2014
373292,train2014
485248,train2014
373294,train2014
552549,train2014
6647,train2014
485247,train2014
485246,train2014
92017,train2014
281855,train2014
402362,train2014
281850,train2014
402364,train2014
552403,train2014
101094,train2014
121344,train2014
101091,train2014
396014,train2014
539216,train2014
510676,train2014
568614,train2014
139796,train2014
196503,train2014
231393,train2014
82759,train2014
182502,train2014
336350,train2014
231315,train2014
336354,train2014
124643,train2014
344196,train2014
344190,train2014
87504,train2014
316825,train2014
558798,train2014
87507,train2014
141386,train2014
506576,train2014
61599,train2014
140922,train2014
128346,train2014
426128,train2014
125115,train2014
219250,train2014
546114,train2014
546117,train2014
334852,train2014
440314,train2014
334850,train2014
440313,train2014
134211,train2014
440311,train2014
358451,train2014
208333,train2014
184828,train2014
355568,train2014
404204,train2014
327042,train2014
555013,train2014
404201,train2014
484110,train2014
320014,train2014
320015,train2014
404208,train2014
446500,train2014
455717,train2014
312139,train2014
250417,train2014
493983,train2014
317322,train2014
85744,train2014
122694,train2014
84295,train2014
521914,train2014
29014,train2014
403966,train2014
538164,train2014
200653,train2014
513324,train2014
200654,train2014
353012,train2014
322707,train2014
172092,train2014
172091,train2014
246489,train2014
172096,train2014
419477,train2014
442819,train2014
579232,train2014
442811,train2014
364206,train2014
364203,train2014
364201,train2014
33361,train2014
71137,train2014
554651,train2014
324663,train2014
554654,train2014
421476,train2014
554658,train2014
29018,train2014
207026,train2014
252502,train2014
547644,train2014
175370,train2014
547643,train2014
44170,train2014
123878,train2014
243509,train2014
243504,train2014
44178,train2014
243500,train2014
242677,train2014
549773,train2014
203304,train2014
398648,train2014
398649,train2014
87671,train2014
575584,train2014
316495,train2014
316490,train2014
398925,train2014
547391,train2014
516914,train2014
516917,train2014
202657,train2014
516911,train2014
314439,train2014
275902,train2014
314436,train2014
133294,train2014
133295,train2014
278922,train2014
137970,train2014
195861,train2014
195860,train2014
296225,train2014
382724,train2014
207686,train2014
47614,train2014
47617,train2014
453389,train2014
237923,train2014
237922,train2014
316145,train2014
175951,train2014
269079,train2014
417298,train2014
557308,train2014
417293,train2014
451713,train2014
325530,train2014
174028,train2014
313792,train2014
287849,train2014
287495,train2014
171012,train2014
395899,train2014
174024,train2014
171017,train2014
287842,train2014
207978,train2014
117608,train2014
259414,train2014
259417,train2014
259419,train2014
117601,train2014
461788,train2014
86107,train2014
44827,train2014
580525,train2014
438377,train2014
95892,train2014
86108,train2014
7583,train2014
491804,train2014
219535,train2014
126755,train2014
491801,train2014
496855,train2014
498690,train2014
236222,train2014
503059,train2014
546933,train2014
88653,train2014
150258,train2014
492572,train2014
65156,train2014
150254,train2014
127405,train2014
65153,train2014
127400,train2014
261648,train2014
257021,train2014
318231,train2014
383454,train2014
257029,train2014
318234,train2014
383453,train2014
320834,train2014
320835,train2014
312494,train2014
307732,train2014
354359,train2014
100652,train2014
365003,train2014
322089,train2014
142561,train2014
425576,train2014
486186,train2014
424229,train2014
356849,train2014
214395,train2014
356845,train2014
424222,train2014
112807,train2014
69488,train2014
116557,train2014
260101,train2014
201530,train2014
462517,train2014
16173,train2014
573329,train2014
51946,train2014
263810,train2014
286823,train2014
369952,train2014
51949,train2014
5913,train2014
471901,train2014
97632,train2014
97633,train2014
29943,train2014
412800,train2014
244141,train2014
477719,train2014
162087,train2014
518189,train2014
153780,train2014
414176,train2014
396975,train2014
396976,train2014
307514,train2014
490042,train2014
305462,train2014
93007,train2014
413996,train2014
348478,train2014
65488,train2014
413999,train2014
64356,train2014
154204,train2014
124325,train2014
64350,train2014
27907,train2014
303708,train2014
219791,train2014
27903,train2014
153259,train2014
240285,train2014
572749,train2014
542130,train2014
501364,train2014
462925,train2014
99363,train2014
118239,train2014
16796,train2014
187573,train2014
251079,train2014
300170,train2014
198735,train2014
152789,train2014
152788,train2014
210679,train2014
278411,train2014
489463,train2014
293306,train2014
489461,train2014
293304,train2014
519850,train2014
323020,train2014
42731,train2014
387605,train2014
49283,train2014
49286,train2014
387603,train2014
98939,train2014
20489,train2014
45701,train2014
459166,train2014
193855,train2014
193853,train2014
564759,train2014
504852,train2014
574964,train2014
504850,train2014
357071,train2014
510534,train2014
510536,train2014
510538,train2014
478174,train2014
216637,train2014
467252,train2014
305287,train2014
269263,train2014
21685,train2014
198084,train2014
198085,train2014
78213,train2014
348207,train2014
48825,train2014
283957,train2014
283956,train2014
283955,train2014
407381,train2014
424539,train2014
348206,train2014
444769,train2014
545812,train2014
432851,train2014
302250,train2014
10241,train2014
29085,train2014
367271,train2014
516782,train2014
149604,train2014
223929,train2014
149602,train2014
21534,train2014
21535,train2014
49866,train2014
176568,train2014
49860,train2014
21531,train2014
122863,train2014
122867,train2014
158787,train2014
475564,train2014
495790,train2014
216091,train2014
495793,train2014
216098,train2014
243268,train2014
528890,train2014
565081,train2014
528892,train2014
335274,train2014
50222,train2014
468992,train2014
496440,train2014
160171,train2014
58753,train2014
158878,train2014
461430,train2014
264456,train2014
158873,train2014
164663,train2014
334136,train2014
158876,train2014
77308,train2014
357921,train2014
357925,train2014
495860,train2014
495867,train2014
192818,train2014
24489,train2014
447520,train2014
192812,train2014
192816,train2014
91705,train2014
369139,train2014
544260,train2014
369132,train2014
262851,train2014
533364,train2014
289966,train2014
148144,train2014
289962,train2014
244908,train2014
529273,train2014
144718,train2014
34475,train2014
529277,train2014
288610,train2014
228832,train2014
267372,train2014
35701,train2014
197368,train2014
93707,train2014
188225,train2014
93708,train2014
468713,train2014
165040,train2014
165043,train2014
340208,train2014
338807,train2014
247555,train2014
55050,train2014
51574,train2014
417887,train2014
417885,train2014
497797,train2014
126415,train2014
126413,train2014
216772,train2014
145192,train2014
573892,train2014
51680,train2014
143764,train2014
74651,train2014
509373,train2014
422954,train2014
422956,train2014
1706,train2014
422953,train2014
529857,train2014
61598,train2014
566064,train2014
422959,train2014
566060,train2014
463355,train2014
445960,train2014
95281,train2014
73154,train2014
445964,train2014
120320,train2014
73159,train2014
356029,train2014
445268,train2014
542327,train2014
155739,train2014
515809,train2014
266422,train2014
305991,train2014
408418,train2014
259753,train2014
546581,train2014
334752,train2014
358029,train2014
98772,train2014
353358,train2014
196018,train2014
166536,train2014
166533,train2014
221654,train2014
56509,train2014
56508,train2014
52886,train2014
56506,train2014
137387,train2014
400060,train2014
220527,train2014
310875,train2014
536458,train2014
292177,train2014
579466,train2014
298154,train2014
563155,train2014
481454,train2014
419718,train2014
164200,train2014
428412,train2014
35796,train2014
186998,train2014
26227,train2014
21945,train2014
502253,train2014
21942,train2014
81416,train2014
75212,train2014
423777,train2014
381556,train2014
481452,train2014
4947,train2014
336563,train2014
481457,train2014
508568,train2014
508565,train2014
138200,train2014
508561,train2014
565875,train2014
414609,train2014
565876,train2014
565870,train2014
2114,train2014
565878,train2014
282565,train2014
387161,train2014
14027,train2014
14025,train2014
265196,train2014
387169,train2014
294639,train2014
551829,train2014
3286,train2014
299205,train2014
294635,train2014
106029,train2014
553232,train2014
186336,train2014
553233,train2014
516668,train2014
106023,train2014
467447,train2014
57361,train2014
57362,train2014
196393,train2014
36425,train2014
36423,train2014
282567,train2014
36421,train2014
14798,train2014
363940,train2014
363942,train2014
14791,train2014
230227,train2014
58103,train2014
265447,train2014
230224,train2014
274697,train2014
58102,train2014
371717,train2014
